id,distance,east,nrth,cll2
20,150,434677.727,6950106.757,20
20,160,434684.798,6950113.828,20
20,170,434693.334,6950117.363,20
20,180,434700.405,6950124.434,20
20,190,434708.941,6950127.97,20
20,200,434716.012,6950135.041,20
20,210,434724.547,6950138.577,20
20,220,434731.618,6950145.648,20
20,230,434738.689,6950152.719,20
20,240,434745.76,6950159.79,20
20,250,434755.491,6950160.44,20
20,260,434763.42,6950165.44,20
20,270,434771.367,6950170.396,20
20,280,434779.278,6950175.44,20
20,290,434789.278,6950175.44,20
20,300,434798.438,6950177.467,20
20,310,434805.509,6950176.34,20
20,320,434815.136,6950175.44,20
20,330,434825.136,6950175.44,20
20,340,434835.136,6950175.44,20
20,350,434845.136,6950175.44,20
20,360,434855.136,6950175.44,20
20,370,434863.065,6950170.44,20
20,380,434872.58,6950171.61,20
20,390,434880.994,6950175.44,20
20,400,434886.41,6950182.952,20
20,410,434891.41,6950190.881,20
20,420,434895.258,6950199.287,20
20,430,434898.793,6950207.823,20
20,440,434901.41,6950216.739,20
20,450,434902.329,6950226.358,20
20,460,434906.41,6950234.668,20
20,470,434911.41,6950242.597,20
20,480,434916.41,6950250.526,20
20,490,434916.471,6950260.5,20
20,500,434921.41,6950268.455,20
20,510,434926.41,6950276.384,20
20,520,434930.613,6950284.643,20
20,530,434934.149,6950293.178,20
20,540,434937.684,6950301.714,20
20,550,434941.41,6950310.17,20
20,560,434946.41,6950318.099,20
20,570,434948.291,6950327.32,20
20,580,434951.826,6950335.856,20
20,590,434956.41,6950343.957,20
20,600,434962.433,6950351.462,20
20,610,434963.316,6950358.533,20
20,620,434963.04,6950367.069,20
20,630,434970.111,6950374.14,20
20,640,434975.638,6950381.211,20
20,650,434974.253,6950388.282,20
20,660,434982.788,6950391.818,20
20,670,434986.41,6950400.318,20
20,680,434983.395,6950407.424,20
20,690,434986.93,6950415.96,20
20,700,434988.819,6950423.031,20
20,710,434991.073,6950430.102,20
20,720,434996.41,6950437.891,20
20,730,434998.144,6950447.173,20
20,740,435001.141,6950455.709,20
20,750,434998.75,6950462.78,20
20,760,435005.821,6950469.851,20
20,770,435011.41,6950477.536,20
20,780,435016.428,6950485.457,20
20,790,435021.41,6950493.394,20
20,800,435021.41,6950503.394,20
20,810,435023.499,6950512.528,20
20,820,435032.035,6950516.064,20
20,830,435039.106,6950523.135,20
20,840,435041.41,6950532.18,20
20,850,435042.641,6950541.671,20
20,860,435049.712,6950548.742,20
20,870,435056.783,6950555.813,20
20,880,435063.854,6950562.884,20
20,890,435070.925,6950569.955,20
20,900,435077.996,6950577.026,20
20,910,435085.068,6950584.097,20
20,920,435088.603,6950592.633,20
20,930,435095.674,6950599.704,20
20,940,435102.745,6950606.775,20
20,950,435109.816,6950613.846,20
20,960,435116.887,6950620.917,20
20,970,435123.958,6950627.988,20
20,980,435131.03,6950635.059,20
20,990,435138.101,6950642.13,20
20,1000,435145.172,6950649.201,20
20,1010,435153.707,6950652.737,20
20,1020,435160.778,6950659.808,20
20,1030,435167.849,6950666.879,20
20,1040,435174.92,6950673.95,20
20,1050,435184.303,6950675.44,20
20,1060,435192.232,6950680.44,20
20,1070,435200.527,6950684.556,20
20,1080,435207.598,6950691.627,20
20,1090,435214.669,6950698.699,20
20,1100,435221.41,6950705.906,20
20,1110,435225.276,6950714.305,20
20,1120,435232.347,6950721.376,20
20,1130,435239.418,6950728.447,20
20,1140,435246.489,6950735.518,20
20,1150,435253.56,6950742.589,20
20,1160,435260.631,6950749.66,20
20,1170,435267.702,6950756.732,20
20,1180,435274.773,6950763.803,20
20,1190,435281.844,6950770.874,20
20,1200,435288.915,6950777.945,20
20,1210,435295.986,6950785.016,20
20,1220,435303.057,6950792.087,20
20,1230,435310.129,6950799.158,20
20,1240,435317.2,6950806.229,20
20,1250,435324.271,6950813.3,20
20,1260,435331.342,6950820.371,20
20,1270,435336.41,6950828.272,20
20,1280,435341.948,6950835.978,20
20,1290,435349.019,6950843.049,20
20,1300,435356.09,6950850.12,20
20,1310,435363.162,6950857.191,20
20,1320,435370.233,6950864.262,20
20,1330,435377.304,6950871.333,20
20,1340,435384.375,6950878.404,20
20,1350,435391.446,6950885.475,20
20,1360,435398.517,6950892.546,20
20,1370,435405.588,6950899.617,20
20,1380,435412.659,6950906.688,20
20,1390,435419.73,6950913.759,20
20,1400,435426.801,6950920.831,20
21,0,431702.91,6951165.94,21
21,10,431711.46,6951162.44,21
21,20,431720.632,6951160.44,21
21,30,431728.975,6951156.44,21
21,40,431737.732,6951153.44,21
21,50,431746.466,6951150.383,21
21,60,431754.419,6951145.44,21
21,70,431762.348,6951140.44,21
21,80,431770.609,6951136.241,21
21,90,431779.144,6951132.705,21
21,100,431788.206,6951130.44,21
21,110,431796.215,6951125.634,21
21,120,431804.751,6951122.099,21
21,130,431814.063,6951120.44,21
21,140,431821.992,6951115.44,21
21,150,431830.357,6951111.492,21
21,160,431837.85,6951105.44,21
21,170,431845.964,6951100.886,21
21,180,431854.499,6951097.35,21
21,190,431863.035,6951093.815,21
21,200,431871.571,6951090.279,21
21,210,431879.566,6951085.44,21
21,220,431887.495,6951080.44,21
21,230,431895.713,6951076.137,21
21,240,431904.248,6951072.601,21
21,250,431912.784,6951069.066,21
21,260,431921.282,6951065.44,21
21,270,431929.211,6951060.44,21
21,280,431938.39,6951058.459,21
21,290,431946.926,6951054.924,21
21,300,431955.068,6951050.44,21
21,310,431962.997,6951045.44,21
21,320,431971.068,6951040.782,21
21,330,431979.604,6951037.246,21
21,340,431988.139,6951033.711,21
21,350,431996.675,6951030.175,21
21,360,432004.713,6951025.44,21
21,370,432013.746,6951023.104,21
21,380,432022.281,6951019.568,21
21,390,432030.571,6951015.44,21
21,400,432038.5,6951010.44,21
21,410,432046.429,6951005.44,21
21,420,432054.959,6951001.891,21
21,430,432063.494,6950998.355,21
21,440,432072.03,6950994.82,21
21,450,432080.216,6950990.44,21
21,460,432088.145,6950985.44,21
21,470,432096.172,6950980.678,21
21,480,432106.073,6950980.44,21
21,490,432114.002,6950975.44,21
21,500,432121.931,6950970.44,21
21,510,432130.314,6950966.535,21
21,520,432139.86,6950965.44,21
21,530,432147.385,6950959.464,21
21,540,432155.718,6950955.44,21
21,550,432163.647,6950950.44,21
21,560,432171.576,6950945.44,21
21,570,432181.527,6950945.322,21
21,580,432189.505,6950940.44,21
21,590,432197.434,6950935.44,21
21,600,432205.67,6950931.18,21
21,610,432214.205,6950927.645,21
21,620,432222.741,6950924.109,21
21,630,432231.221,6950920.44,21
21,640,432239.15,6950915.44,21
21,650,432247.079,6950910.44,21
21,660,432256.883,6950909.967,21
21,670,432265.007,6950905.44,21
21,680,432272.936,6950900.44,21
21,690,432281.025,6950895.825,21
21,700,432288.794,6950890.44,21
21,710,432298.096,6950888.754,21
21,720,432306.631,6950885.218,21
21,730,432314.652,6950880.44,21
21,740,432322.581,6950875.44,21
21,750,432330.774,6950871.076,21
21,760,432339.309,6950867.54,21
21,770,432347.845,6950864.005,21
21,780,432356.368,6950860.44,21
21,790,432364.297,6950855.44,21
21,800,432373.451,6950853.398,21
21,810,432381.987,6950849.863,21
21,820,432390.155,6950845.44,21
21,830,432397.886,6950839.963,21
21,840,432406.422,6950836.428,21
21,850,432414.77,6950832.44,21
21,860,432423.2,6950828.65,21
21,870,432431.87,6950825.44,21
21,880,432440.628,6950822.44,21
21,890,432449.1,6950818.75,21
21,900,432457.314,6950814.44,21
21,910,432465.243,6950809.44,21
21,920,432473.827,6950806.022,21
21,930,432482.363,6950802.487,21
21,940,432490.687,6950798.44,21
21,950,432499.444,6950795.44,21
21,960,432508.262,6950792.587,21
21,970,432516.959,6950789.44,21
21,980,432525.302,6950785.44,21
21,990,432533.645,6950781.44,21
21,1000,432541.988,6950777.44,21
21,1010,432550.061,6950772.788,21
21,1020,432557.41,6950767.589,21
21,1030,432566.018,6950764.44,21
21,1040,432573.961,6950760.889,21
21,1050,432581.704,6950755.44,21
21,1060,432589.739,6950752.11,21
21,1070,432596.81,6950745.039,21
21,1080,432606.224,6950743.625,21
21,1090,432614.491,6950739.44,21
21,1100,432623.248,6950736.44,21
21,1110,432631.245,6950731.604,21
21,1120,432640.349,6950729.44,21
21,1130,432648.609,6950725.24,21
21,1140,432657.035,6950721.44,21
21,1150,432665.094,6950716.755,21
21,1160,432674.135,6950714.44,21
21,1170,432682.478,6950710.44,21
21,1180,432690.994,6950706.856,21
21,1190,432698.944,6950701.906,21
21,1200,432707.186,6950697.663,21
21,1210,432714.437,6950692.44,21
21,1220,432721.952,6950686.44,21
21,1230,432729.157,6950679.693,21
21,1240,432737.395,6950675.44,21
21,1250,432746.153,6950672.44,21
21,1260,432754.496,6950668.44,21
21,1270,432762.839,6950664.44,21
21,1280,432771.542,6950661.308,21
21,1290,432780.077,6950657.772,21
21,1300,432788.697,6950654.44,21
21,1310,432797.441,6950651.408,21
21,1320,432805.391,6950646.459,21
21,1330,432813.726,6950642.44,21
21,1340,432821.655,6950639.44,21
21,1350,432824.41,6950646.684,21
21,1360,432826.583,6950654.613,21
21,1370,432830.241,6950661.44,21
21,1380,432833.241,6950668.44,21
21,1390,432836.827,6950675.44,21
21,1400,432840.412,6950682.44,21
21,1410,432843.412,6950689.44,21
21,1420,432846.998,6950696.44,21
21,1430,432850.41,6950703.028,21
21,1440,432854.41,6950709.028,21
21,1450,432857.41,6950716.028,21
21,1460,432861.998,6950721.44,21
21,1470,432867.998,6950725.44,21
21,1480,432877.998,6950725.44,21
21,1490,432887.998,6950725.44,21
21,1500,432897.584,6950724.44,21
21,1510,432907.17,6950723.44,21
21,1520,432916.756,6950722.44,21
21,1530,432925.927,6950720.44,21
21,1540,432935.19,6950718.66,21
21,1550,432944.685,6950717.44,21
21,1560,432953.856,6950715.44,21
21,1570,432963.856,6950715.44,21
21,1580,432973.856,6950715.44,21
21,1590,432983.442,6950714.44,21
21,1600,432992.261,6950711.589,21
21,1610,433001.785,6950710.44,21
21,1620,433011.785,6950710.44,21
21,1630,433021.785,6950710.44,21
21,1640,433030.211,6950706.639,21
21,1650,433039.714,6950705.44,21
21,1660,433049.714,6950705.44,21
21,1670,433059.3,6950704.44,21
21,1680,433069.3,6950704.44,21
21,1690,433078.057,6950701.44,21
21,1700,433087.229,6950699.44,21
21,1710,433095.696,6950699.154,21
21,1720,433104.158,6950695.44,21
21,1730,433113.353,6950693.497,21
21,1740,433122.087,6950690.44,21
21,1750,433132.087,6950690.44,21
21,1760,433142.087,6950690.44,21
21,1770,433151.888,6950689.961,21
21,1780,433160.015,6950685.44,21
21,1790,433170.015,6950685.44,21
21,1800,433180.015,6950685.44,21
21,1810,433190.015,6950685.44,21
21,1820,433198.959,6950682.89,21
21,1830,433207.944,6950680.44,21
21,1840,433217.944,6950680.44,21
21,1850,433227.944,6950680.44,21
21,1860,433237.495,6950679.355,21
21,1870,433245.873,6950675.44,21
21,1880,433255.873,6950675.44,21
21,1890,433265.873,6950675.44,21
21,1900,433275.873,6950675.44,21
21,1910,433285.873,6950675.44,21
21,1920,433293.802,6950670.44,21
21,1930,433303.802,6950670.44,21
21,1940,433313.802,6950670.44,21
21,1950,433323.802,6950670.44,21
21,1960,433333.102,6950668.748,21
21,1970,433341.731,6950665.44,21
21,1980,433351.731,6950665.44,21
21,1990,433361.731,6950665.44,21
21,2000,433371.731,6950665.44,21
21,2010,433381.637,6950665.212,21
21,2020,433389.66,6950660.44,21
21,2030,433399.66,6950660.44,21
21,2040,433409.66,6950660.44,21
21,2050,433419.66,6950660.44,21
21,2060,433429.66,6950660.44,21
21,2070,433439.66,6950660.44,21
21,2080,433447.589,6950655.44,21
21,2090,433457.589,6950655.44,21
21,2100,433465.779,6950651.07,21
21,2110,433471.41,6950643.403,21
21,2120,433476.386,6950635.464,21
21,2130,433483.457,6950628.393,21
21,2140,433490.528,6950621.322,21
21,2150,433497.599,6950614.251,21
21,2160,433504.67,6950607.179,21
21,2170,433511.741,6950600.108,21
21,2180,433518.812,6950593.037,21
21,2190,433525.883,6950585.966,21
21,2200,433532.954,6950578.895,21
21,2210,433540.026,6950571.824,21
21,2220,433547.381,6950565.44,21
21,2230,433555.632,6950561.217,21
21,2240,433562.703,6950554.146,21
21,2250,433569.774,6950547.075,21
21,2260,433577.026,6950540.44,21
21,2270,433585.381,6950536.469,21
21,2280,433592.452,6950529.398,21
21,2290,433599.109,6950522.741,21
21,2300,433605.766,6950516.084,21
21,2310,433613.13,6950509.72,21
21,2320,433619.528,6950502.44,21
21,2330,433626.858,6950495.992,21
21,2340,433634.221,6950489.628,21
21,2350,433642.072,6950484.44,21
21,2360,433650.414,6950480.436,21
21,2370,433658.364,6950475.486,21
21,2380,433665.313,6950469.536,21
21,2390,433671.677,6950462.172,21
21,2400,433678.041,6950454.808,21
21,2410,433686.284,6950450.566,21
21,2420,433694.234,6950445.616,21
21,2430,433701.891,6950439.959,21
21,2440,433708.962,6950432.888,21
21,2450,433716.033,6950425.817,21
21,2460,433723.104,6950418.746,21
21,2470,433730.175,6950411.675,21
21,2480,433737.246,6950404.604,21
21,2490,433744.317,6950397.533,21
21,2500,433751.388,6950390.462,21
21,2510,433758.459,6950383.391,21
21,2520,433765.53,6950376.319,21
21,2530,433772.601,6950369.248,21
21,2540,433779.672,6950362.177,21
21,2550,433786.743,6950355.106,21
21,2560,433793.814,6950348.035,21
21,2570,433800.885,6950340.964,21
21,2580,433806.41,6950333.253,21
21,2590,433813.371,6950328.479,21
21,2600,433816.906,6950319.943,21
21,2610,433823.977,6950312.872,21
21,2620,433831.048,6950305.801,21
21,2630,433838.119,6950298.73,21
21,2640,433845.191,6950291.659,21
21,2650,433852.262,6950284.588,21
21,2660,433859.333,6950277.517,21
21,2670,433867.868,6950273.981,21
21,2680,433874.939,6950266.91,21
21,2690,433882.01,6950259.839,21
21,2700,433889.081,6950252.768,21
21,2710,433896.152,6950245.697,21
21,2720,433899.274,6950237.576,21
21,2730,433905.732,6950230.44,21
21,2740,433912.295,6950223.555,21
21,2750,433918.951,6950216.898,21
21,2760,433925.41,6950210.159,21
21,2770,433932.265,6950203.584,21
21,2780,433939.215,6950197.635,21
21,2790,433947.891,6950194.44,21
21,2800,433956.579,6950191.271,21
21,2810,433965.406,6950188.44,21
21,2820,433973.943,6950184.907,21
21,2830,433982.507,6950181.44,21
21,2840,433991.014,6950177.836,21
21,2850,433999.257,6950173.593,21
21,2860,434006.913,6950167.936,21
21,2870,434014.863,6950162.986,21
21,2880,434022.52,6950157.33,21
21,2890,434029.47,6950151.38,21
21,2900,434033.712,6950143.137,21
21,2910,434038.662,6950137.692,21
21,2920,434047.524,6950140.44,21
21,2930,434055.733,6950136.116,21
21,2940,434063.382,6950140.44,21
21,2950,434071.34,6950135.51,21
21,2960,434079.875,6950138.905,21
21,2970,434088.411,6950138.439,21
21,2980,434095.482,6950131.368,21
21,2990,434105.098,6950130.44,21
21,3000,434113.026,6950125.44,21
21,3010,434121.089,6950130.118,21
21,3020,434128.884,6950125.44,21
21,3030,434136.41,6950120.036,21
21,3040,434132.59,6950111.619,21
21,3050,434136.41,6950104.178,21
21,3060,434140.837,6950096.012,21
21,3070,434148.529,6950100.44,21
21,3080,434156.41,6950095.392,21
21,3090,434159.979,6950086.87,21
21,3100,434169.387,6950085.44,21
21,3110,434179.387,6950085.44,21
21,3120,434188.558,6950083.44,21
21,3130,434197.73,6950081.44,21
21,3140,434207.73,6950081.44,21
21,3150,434217.73,6950081.44,21
21,3160,434227.316,6950080.44,21
21,3170,434234.41,6950081.931,21
21,3180,434240.902,6950085.44,21
21,3190,434247.41,6950091.86,21
21,3200,434250.41,6950098.86,21
21,3210,434254.41,6950105.446,21
21,3220,434258.41,6950111.446,21
21,3230,434262.416,6950117.44,21
21,3240,434268.002,6950122.44,21
21,3250,434273.243,6950126.607,21
21,3260,434282.657,6950125.192,21
21,3270,434289.274,6950118.44,21
21,3280,434296.678,6950112.172,21
21,3290,434303.335,6950105.515,21
21,3300,434309.699,6950098.151,21
21,3310,434316.063,6950090.787,21
21,3320,434323.134,6950083.716,21
21,3330,434326.41,6950075.073,21
21,3340,434326.669,6950065.18,21
21,3350,434329.08,6950058.109,21
21,3360,434322.009,6950051.038,21
21,3370,434314.328,6950055.44,21
21,3380,434306.402,6950050.432,21
21,3390,434299.331,6950043.36,21
21,3400,434300.56,6950036.289,21
21,3410,434301.41,6950026.641,21
21,3420,434297.631,6950019.218,21
21,3430,434306.066,6950015.44,21
21,3440,434316.066,6950015.44,21
21,3450,434324.702,6950018.732,21
21,3460,434333.995,6950020.44,21
21,3470,434341.773,6950015.076,21
21,3480,434348.844,6950008.005,21
21,3490,434357.38,6950004.47,21
21,3500,434365.711,6950000.44,21
21,3510,434374.451,6949997.399,21
21,3520,434381.522,6950000.552,21
21,3530,434389.497,6950005.44,21
21,3540,434397.426,6950010.44,21
21,3550,434407.426,6950010.44,21
21,3560,434415.664,6950006.185,21
21,3570,434423.284,6950000.44,21
21,3580,434431.271,6949995.579,21
21,3590,434441.213,6949995.44,21
21,3600,434446.41,6949987.707,21
21,3610,434448.342,6949978.508,21
21,3620,434457.071,6949975.44,21
22,0,434461.41,6949975.44,22
22,10,434469.339,6949980.44,22
22,20,434477.268,6949985.44,22
22,30,434487.268,6949985.44,22
22,40,434492.017,6949991.046,22
22,50,434500.197,6949995.44,22
22,60,434508.126,6950000.44,22
22,70,434516.159,6950005.188,22
22,80,434524.694,6950008.724,22
22,90,434528.23,6950017.259,22
22,100,434536.765,6950020.795,22
22,110,434544.842,6950025.44,22
22,120,434554.842,6950025.44,22
23,0,434360.41,6949876.44,23
23,10,434364.41,6949883.025,23
23,20,434369.582,6949888.44,23
23,30,434372.239,6949896.268,23
23,40,434379.31,6949903.339,23
23,50,434386.381,6949910.41,23
23,60,434393.452,6949917.481,23
23,70,434400.523,6949924.552,23
23,80,434409.058,6949928.088,23
23,90,434416.129,6949935.159,23
23,100,434421.013,6949940.44,23
23,110,434428.2,6949947.23,23
23,120,434436.736,6949950.765,23
23,130,434443.807,6949957.836,23
23,140,434452.343,6949961.372,23
23,150,434459.414,6949968.443,23
24,0,432361.41,6950470.44,24
24,10,432369.339,6950465.44,24
24,20,432379.339,6950465.44,24
24,30,432388.481,6950467.511,24
24,40,432395.552,6950474.582,24
24,50,432401.41,6950482.155,24
24,60,432396.661,6950490.188,24
24,70,432403.23,6950497.259,24
24,80,432410.301,6950496.549,24
24,90,432413.837,6950488.013,24
24,100,432420.908,6950489.937,24
24,110,432424.443,6950498.473,24
24,120,432433.628,6950500.44,24
24,130,432443.628,6950500.44,24
24,140,432451.514,6950495.335,24
24,150,432456.41,6950487.363,24
24,160,432462.121,6950479.729,24
